QUANTITYORDERED,PRICEEACH,SALES,PRODUCTCODE,Classic Cars,Motorcycles,Planes,Ships,Trains,Trucks and Buses,Vintage Cars,Large,Medium,Small
33,66.49,2194.17,64,0,1,0,0,0,0,0,0,0,1
24,56.1,1346.4,64,0,1,0,0,0,0,0,0,0,1
31,81.73,2533.63,64,0,1,0,0,0,0,0,0,0,1
42,81.03,3403.26,64,0,1,0,0,0,0,0,0,1,0
32,100.0,3307.2,64,0,1,0,0,0,0,0,0,1,0
41,70.65,2896.65,64,0,1,0,0,0,0,0,0,0,1
43,61.23,2632.89,64,0,1,0,0,0,0,0,0,0,1
20,100.0,2046.0,64,0,1,0,0,0,0,0,0,0,1
35,65.13,2279.55,64,0,1,0,0,0,0,0,0,0,1
27,79.65,2150.55,64,0,1,0,0,0,0,0,0,0,1
43,78.15,3360.45,65,1,0,0,0,0,0,0,0,1,0
32,72.7,2326.4,65,1,0,0,0,0,0,0,0,0,1
21,73.6,1545.6,65,1,0,0,0,0,0,0,0,0,1
20,100.0,2144.6,65,1,0,0,0,0,0,0,0,0,1
22,74.51,1639.22,65,1,0,0,0,0,0,0,0,0,1
36,73.6,2649.6,65,1,0,0,0,0,0,0,0,0,1
46,83.6,3845.6,65,1,0,0,0,0,0,0,0,1,0
47,96.32,4527.04,65,1,0,0,0,0,0,0,0,1,0
45,88.14,3966.3,65,1,0,0,0,0,0,0,0,1,0
47,88.14,4142.58,65,1,0,0,0,0,0,0,0,1,0
47,94.5,4441.5,65,1,0,0,0,0,0,0,0,1,0
38,87.24,3315.12,65,1,0,0,0,0,0,0,0,1,0
49,79.97,3918.53,65,1,0,0,0,0,0,0,0,1,0
35,80.87,2830.45,65,1,0,0,0,0,0,0,0,0,1
49,100.0,5298.86,65,1,0,0,0,0,0,0,0,1,0
28,93.6,2620.8,65,1,0,0,0,0,0,0,0,0,1
30,72.7,2181.0,65,1,0,0,0,0,0,0,0,0,1
39,86.72,3382.08,65,1,0,0,0,0,0,0,0,1,0
25,100.0,2876.75,65,1,0,0,0,0,0,0,0,0,1
40,100.0,4107.2,65,1,0,0,0,0,0,0,0,1,0
36,37.5,1350.0,65,1,0,0,0,0,0,0,0,0,1
76,94.5,7182.0,65,1,0,0,0,0,0,0,1,0,0
39,100.0,3933.93,65,1,0,0,0,0,0,0,0,1,0
44,39.6,1742.4,66,1,0,0,0,0,0,0,0,0,1
24,30.06,721.44,66,1,0,0,0,0,0,0,0,0,1
39,38.19,1489.41,66,1,0,0,0,0,0,0,0,0,1
21,42.43,891.03,66,1,0,0,0,0,0,0,0,0,1
30,40.31,1209.3,66,1,0,0,0,0,0,0,0,0,1
27,31.82,859.14,66,1,0,0,0,0,0,0,0,0,1
37,31.12,1151.44,66,1,0,0,0,0,0,0,0,0,1
42,31.82,1336.44,66,1,0,0,0,0,0,0,0,0,1
32,28.29,905.28,66,1,0,0,0,0,0,0,0,0,1
42,29.7,1247.4,66,1,0,0,0,0,0,0,0,0,1
21,40.31,846.51,66,1,0,0,0,0,0,0,0,0,1
33,32.88,1085.04,66,1,0,0,0,0,0,0,0,0,1
49,36.07,1767.43,66,1,0,0,0,0,0,0,0,0,1
31,33.24,1030.44,66,1,0,0,0,0,0,0,0,0,1
38,41.72,1585.36,66,1,0,0,0,0,0,0,0,0,1
20,40.66,813.2,66,1,0,0,0,0,0,0,0,0,1
39,30.06,1172.34,66,1,0,0,0,0,0,0,0,0,1
48,31.47,1510.56,66,1,0,0,0,0,0,0,0,0,1
39,37.13,1448.07,66,1,0,0,0,0,0,0,0,0,1
30,100.0,3338.1,66,1,0,0,0,0,0,0,0,1,0
33,37.13,1225.29,66,1,0,0,0,0,0,0,0,0,1
36,37.13,1336.68,66,1,0,0,0,0,0,0,0,0,1
36,82.94,2985.84,66,1,0,0,0,0,0,0,0,0,1
45,100.0,5545.8,66,1,0,0,0,0,0,0,0,1,0
40,100.0,6089.6,66,1,0,0,0,0,0,0,0,1,0
46,38.9,1789.4,66,1,0,0,0,0,0,0,0,0,1
30,36.07,1082.1,66,1,0,0,0,0,0,0,0,0,1
31,33.24,1030.44,66,1,0,0,0,0,0,0,0,0,1
49,74.68,3659.32,67,0,0,1,0,0,0,0,0,1,0
41,59.6,2443.6,67,0,0,1,0,0,0,0,0,0,1
35,67.14,2349.9,67,0,0,1,0,0,0,0,0,0,1
27,60.97,1646.19,67,0,0,1,0,0,0,0,0,0,1
23,72.62,1670.26,67,0,0,1,0,0,0,0,0,0,1
21,69.88,1467.48,67,0,0,1,0,0,0,0,0,0,1
34,80.84,2748.56,67,0,0,1,0,0,0,0,0,0,1
22,69.2,1522.4,67,0,0,1,0,0,0,0,0,0,1
48,67.82,3255.36,67,0,0,1,0,0,0,0,0,1,0
43,82.21,3535.03,67,0,0,1,0,0,0,0,0,1,0
32,81.53,2608.96,67,0,0,1,0,0,0,0,0,0,1
20,67.82,1356.4,67,0,0,1,0,0,0,0,0,0,1
24,67.14,1611.36,67,0,0,1,0,0,0,0,0,0,1
40,65.08,2603.2,67,0,0,1,0,0,0,0,0,0,1
30,73.99,2219.7,67,0,0,1,0,0,0,0,0,0,1
21,71.25,1496.25,67,0,0,1,0,0,0,0,0,0,1
25,75.36,1884.0,67,0,0,1,0,0,0,0,0,0,1
34,63.71,2166.14,67,0,0,1,0,0,0,0,0,0,1
48,58.92,2828.16,67,0,0,1,0,0,0,0,0,0,1
55,100.0,6214.45,67,0,0,1,0,0,0,0,0,1,0
25,74.68,1867.0,67,0,0,1,0,0,0,0,0,0,1
38,70.44,2676.72,67,0,0,1,0,0,0,0,0,0,1
39,55.96,2182.44,67,0,0,1,0,0,0,0,0,0,1
28,57.55,1611.4,67,0,0,1,0,0,0,0,0,0,1
24,61.66,1479.84,67,0,0,1,0,0,0,0,0,0,1
21,67.82,1424.22,67,0,0,1,0,0,0,0,0,0,1
46,100.0,5942.28,68,1,0,0,0,0,0,0,0,1,0
25,93.95,2348.75,68,1,0,0,0,0,0,0,0,0,1
34,100.0,4392.12,68,1,0,0,0,0,0,0,0,1,0
25,100.0,2759.75,68,1,0,0,0,0,0,0,0,0,1
23,100.0,2728.03,68,1,0,0,0,0,0,0,0,0,1
20,100.0,2395.8,68,1,0,0,0,0,0,0,0,0,1
23,100.0,3052.33,68,1,0,0,0,0,0,0,0,1,0
42,100.0,4242.0,68,1,0,0,0,0,0,0,0,1,0
27,100.0,2790.45,68,1,0,0,0,0,0,0,0,0,1
33,100.0,4340.49,68,1,0,0,0,0,0,0,0,1,0
28,98.65,2762.2,68,1,0,0,0,0,0,0,0,0,1
43,100.0,4645.72,68,1,0,0,0,0,0,0,0,1,0
48,100.0,5580.96,68,1,0,0,0,0,0,0,0,1,0
48,100.0,6539.04,68,1,0,0,0,0,0,0,0,1,0
45,100.0,5548.95,68,1,0,0,0,0,0,0,0,1,0
43,100.0,4595.41,68,1,0,0,0,0,0,0,0,1,0
44,42.26,1859.44,68,1,0,0,0,0,0,0,0,0,1
24,87.24,2093.76,68,1,0,0,0,0,0,0,0,0,1
31,100.0,4223.13,68,1,0,0,0,0,0,0,0,1,0
44,36.29,1596.76,68,1,0,0,0,0,0,0,0,0,1
59,98.65,5820.35,68,1,0,0,0,0,0,0,0,1,0
55,96.3,5296.5,68,1,0,0,0,0,0,0,0,1,0
29,32.1,930.9,69,1,0,0,0,0,0,0,0,0,1
39,30.96,1207.44,69,1,0,0,0,0,0,0,0,0,1
20,35.87,717.4,69,1,0,0,0,0,0,0,0,0,1
25,42.67,1066.75,69,1,0,0,0,0,0,0,0,0,1
42,37.0,1554.0,69,1,0,0,0,0,0,0,0,0,1
36,35.49,1277.64,69,1,0,0,0,0,0,0,0,0,1
37,42.67,1578.79,69,1,0,0,0,0,0,0,0,0,1
30,30.59,917.7,69,1,0,0,0,0,0,0,0,0,1
21,37.0,777.0,69,1,0,0,0,0,0,0,0,0,1
34,43.42,1476.28,69,1,0,0,0,0,0,0,0,0,1
42,36.63,1538.46,69,1,0,0,0,0,0,0,0,0,1
20,44.56,891.2,69,1,0,0,0,0,0,0,0,0,1
40,42.67,1706.8,69,1,0,0,0,0,0,0,0,0,1
34,40.4,1373.6,69,1,0,0,0,0,0,0,0,0,1
31,38.89,1205.59,69,1,0,0,0,0,0,0,0,0,1
36,39.65,1427.4,69,1,0,0,0,0,0,0,0,0,1
48,34.36,1649.28,69,1,0,0,0,0,0,0,0,0,1
33,41.91,1383.03,69,1,0,0,0,0,0,0,0,0,1
37,33.23,1229.51,69,1,0,0,0,0,0,0,0,0,1
27,42.24,1140.48,69,1,0,0,0,0,0,0,0,0,1
39,40.4,1575.6,69,1,0,0,0,0,0,0,0,0,1
36,38.52,1386.72,69,1,0,0,0,0,0,0,0,0,1
36,100.0,5018.4,69,1,0,0,0,0,0,0,0,1,0
41,100.0,5856.85,69,1,0,0,0,0,0,0,0,1,0
37,100.0,4894.73,69,1,0,0,0,0,0,0,0,1,0
47,44.56,2094.32,69,1,0,0,0,0,0,0,0,0,1
15,42.67,640.05,69,1,0,0,0,0,0,0,0,0,1
44,72.58,3193.52,70,0,0,0,0,0,0,1,0,1,0
35,87.62,3066.7,70,0,0,0,0,0,0,1,0,1,0
41,94.71,3883.11,70,0,0,0,0,0,0,1,0,1,0
49,98.25,4814.25,70,0,0,0,0,0,0,1,0,1,0
31,91.17,2826.27,70,0,0,0,0,0,0,1,0,0,1
20,79.66,1593.2,70,0,0,0,0,0,0,1,0,0,1
45,72.58,3266.1,70,0,0,0,0,0,0,1,0,1,0
33,74.35,2453.55,70,0,0,0,0,0,0,1,0,0,1
47,83.2,3910.4,70,0,0,0,0,0,0,1,0,1,0
20,89.4,1788.0,70,0,0,0,0,0,0,1,0,0,1
47,70.81,3328.07,70,0,0,0,0,0,0,1,0,1,0
40,94.71,3788.4,70,0,0,0,0,0,0,1,0,1,0
30,100.0,3053.7,70,0,0,0,0,0,0,1,0,1,0
22,91.17,2005.74,70,0,0,0,0,0,0,1,0,0,1
27,100.0,2796.12,70,0,0,0,0,0,0,1,0,0,1
34,92.94,3159.96,70,0,0,0,0,0,0,1,0,1,0
46,84.97,3908.62,70,0,0,0,0,0,0,1,0,1,0
31,84.08,2606.48,70,0,0,0,0,0,0,1,0,0,1
24,86.74,2081.76,70,0,0,0,0,0,0,1,0,0,1
41,85.85,3519.85,70,0,0,0,0,0,0,1,0,1,0
55,100.0,10758.0,70,0,0,0,0,0,0,1,1,0,0
30,100.0,3021.0,70,0,0,0,0,0,0,1,0,1,0
33,57.32,1891.56,70,0,0,0,0,0,0,1,0,0,1
43,97.87,4208.41,70,0,0,0,0,0,0,1,0,1,0
27,83.2,2246.4,70,0,0,0,0,0,0,1,0,0,1
60,100.0,6107.4,70,0,0,0,0,0,0,1,0,1,0
27,73.62,1987.74,71,1,0,0,0,0,0,0,0,0,1
49,83.04,4068.96,71,1,0,0,0,0,0,0,0,1,0
31,73.62,2282.22,71,1,0,0,0,0,0,0,0,0,1
20,77.05,1541.0,71,1,0,0,0,0,0,0,0,0,1
24,81.33,1951.92,71,1,0,0,0,0,0,0,0,0,1
33,94.17,3107.61,71,1,0,0,0,0,0,0,0,1,0
32,72.77,2328.64,71,1,0,0,0,0,0,0,0,0,1
40,79.62,3184.8,71,1,0,0,0,0,0,0,0,1,0
27,79.62,2149.74,71,1,0,0,0,0,0,0,0,0,1
40,79.62,3184.8,71,1,0,0,0,0,0,0,0,1,0
26,81.33,2114.58,71,1,0,0,0,0,0,0,0,0,1
44,96.74,4256.56,71,1,0,0,0,0,0,0,0,1,0
33,71.06,2344.98,71,1,0,0,0,0,0,0,0,0,1
34,68.49,2328.66,71,1,0,0,0,0,0,0,0,0,1
48,74.48,3575.04,71,1,0,0,0,0,0,0,0,1,0
25,83.04,2076.0,71,1,0,0,0,0,0,0,0,0,1
39,84.75,3305.25,71,1,0,0,0,0,0,0,0,1,0
45,34.19,1538.55,71,1,0,0,0,0,0,0,0,0,1
24,100.0,3325.92,71,1,0,0,0,0,0,0,0,1,0
46,79.62,3662.52,71,1,0,0,0,0,0,0,0,1,0
44,79.06,3478.64,71,1,0,0,0,0,0,0,0,1,0
13,81.33,1057.29,71,1,0,0,0,0,0,0,0,0,1
35,96.74,3385.9,71,1,0,0,0,0,0,0,0,1,0
30,63.07,1892.1,72,1,0,0,0,0,0,0,0,0,1
34,50.21,1707.14,72,1,0,0,0,0,0,0,0,0,1
27,66.13,1785.51,72,1,0,0,0,0,0,0,0,0,1
30,68.58,2057.4,72,1,0,0,0,0,0,0,0,0,1
50,69.8,3490.0,72,1,0,0,0,0,0,0,0,1,0
34,50.21,1707.14,72,1,0,0,0,0,0,0,0,0,1
23,65.52,1506.96,72,1,0,0,0,0,0,0,0,0,1
48,60.01,2880.48,72,1,0,0,0,0,0,0,0,0,1
34,64.9,2206.6,72,1,0,0,0,0,0,0,0,0,1
48,48.98,2351.04,72,1,0,0,0,0,0,0,0,0,1
24,50.21,1205.04,72,1,0,0,0,0,0,0,0,0,1
47,62.45,2935.15,72,1,0,0,0,0,0,0,0,0,1
24,52.66,1263.84,72,1,0,0,0,0,0,0,0,0,1
47,62.45,2935.15,72,1,0,0,0,0,0,0,0,0,1
20,61.23,1224.6,72,1,0,0,0,0,0,0,0,0,1
20,67.97,1359.4,72,1,0,0,0,0,0,0,0,0,1
31,58.78,1822.18,72,1,0,0,0,0,0,0,0,0,1
38,56.94,2163.72,72,1,0,0,0,0,0,0,0,0,1
26,61.23,1591.98,72,1,0,0,0,0,0,0,0,0,1
25,100.0,3078.5,72,1,0,0,0,0,0,0,0,1,0
48,62.45,2997.6,72,1,0,0,0,0,0,0,0,0,1
44,62.45,2747.8,72,1,0,0,0,0,0,0,0,0,1
21,100.0,2447.76,72,1,0,0,0,0,0,0,0,0,1
46,41.54,1910.84,72,1,0,0,0,0,0,0,0,0,1
46,52.84,2430.64,72,1,0,0,0,0,0,0,0,0,1
55,52.66,2896.3,72,1,0,0,0,0,0,0,0,0,1
31,52.6,1630.6,73,0,0,0,0,0,0,1,0,0,1
20,72.98,1459.6,73,0,0,0,0,0,0,1,0,0,1
29,59.18,1716.22,73,0,0,0,0,0,0,1,0,0,1
33,77.59,2560.47,73,0,0,0,0,0,0,1,0,0,1
34,55.89,1900.26,73,0,0,0,0,0,0,1,0,0,1
32,63.12,2019.84,73,0,0,0,0,0,0,1,0,0,1
27,73.64,1988.28,73,0,0,0,0,0,0,1,0,0,1
21,69.04,1449.84,73,0,0,0,0,0,0,1,0,0,1
27,71.67,1935.09,73,0,0,0,0,0,0,1,0,0,1
36,77.59,2793.24,73,0,0,0,0,0,0,1,0,0,1
43,70.35,3025.05,73,0,0,0,0,0,0,1,0,1,0
25,69.7,1742.5,73,0,0,0,0,0,0,1,0,0,1
46,70.35,3236.1,73,0,0,0,0,0,0,1,0,1,0
24,72.33,1735.92,73,0,0,0,0,0,0,1,0,0,1
39,71.67,2795.13,73,0,0,0,0,0,0,1,0,0,1
31,53.92,1671.52,73,0,0,0,0,0,0,1,0,0,1
22,71.67,1576.74,73,0,0,0,0,0,0,1,0,0,1
47,76.93,3615.71,73,0,0,0,0,0,0,1,0,1,0
20,72.98,1459.6,73,0,0,0,0,0,0,1,0,0,1
29,99.69,2891.01,73,0,0,0,0,0,0,1,0,0,1
38,68.38,2598.44,73,0,0,0,0,0,0,1,0,0,1
34,100.0,3871.92,73,0,0,0,0,0,0,1,0,1,0
46,66.0,3036.0,73,0,0,0,0,0,0,1,0,1,0
35,63.76,2231.6,73,0,0,0,0,0,0,1,0,0,1
34,71.67,2436.78,73,0,0,0,0,0,0,1,0,0,1
38,57.2,2173.6,73,0,0,0,0,0,0,1,0,0,1
18,69.7,1254.6,73,0,0,0,0,0,0,1,0,0,1
37,100.0,3724.42,74,1,0,0,0,0,0,0,0,1,0
43,100.0,5203.0,74,1,0,0,0,0,0,0,0,1,0
27,100.0,3469.5,74,1,0,0,0,0,0,0,0,1,0
30,100.0,3148.2,74,1,0,0,0,0,0,0,0,1,0
22,98.51,2167.22,74,1,0,0,0,0,0,0,0,0,1
49,100.0,6244.07,74,1,0,0,0,0,0,0,0,1,0
46,100.0,5566.0,74,1,0,0,0,0,0,0,0,1,0
48,91.02,4368.96,74,1,0,0,0,0,0,0,0,1,0
46,87.81,4039.26,74,1,0,0,0,0,0,0,0,1,0
48,92.09,4420.32,74,1,0,0,0,0,0,0,0,1,0
27,86.73,2341.71,74,1,0,0,0,0,0,0,0,0,1
43,100.0,5110.98,74,1,0,0,0,0,0,0,0,1,0
48,100.0,6168.0,74,1,0,0,0,0,0,0,0,1,0
41,100.0,4873.26,74,1,0,0,0,0,0,0,0,1,0
22,96.37,2120.14,74,1,0,0,0,0,0,0,0,0,1
46,92.09,4236.14,74,1,0,0,0,0,0,0,0,1,0
21,89.95,1888.95,74,1,0,0,0,0,0,0,0,0,1
31,37.18,1152.58,74,1,0,0,0,0,0,0,0,0,1
26,95.88,2492.88,74,1,0,0,0,0,0,0,0,0,1
20,99.58,1991.6,74,1,0,0,0,0,0,0,0,0,1
34,100.0,3953.18,74,1,0,0,0,0,0,0,0,1,0
43,86.73,3729.39,74,1,0,0,0,0,0,0,0,1,0
26,100.0,2617.16,74,1,0,0,0,0,0,0,0,0,1
50,79.67,3983.5,75,0,0,0,0,0,0,1,0,1,0
35,90.57,3169.95,75,0,0,0,0,0,0,1,0,1,0
50,77.99,3899.5,75,0,0,0,0,0,0,1,0,1,0
23,80.51,1851.73,75,0,0,0,0,0,0,1,0,0,1
37,67.93,2513.41,75,0,0,0,0,0,0,1,0,0,1
29,83.86,2431.94,75,0,0,0,0,0,0,1,0,0,1
21,72.12,1514.52,75,0,0,0,0,0,0,1,0,0,1
36,85.54,3079.44,75,0,0,0,0,0,0,1,0,1,0
22,86.38,1900.36,75,0,0,0,0,0,0,1,0,0,1
22,89.73,1974.06,75,0,0,0,0,0,0,1,0,0,1
46,80.51,3703.46,75,0,0,0,0,0,0,1,0,1,0
23,76.31,1755.13,75,0,0,0,0,0,0,1,0,0,1
49,87.21,4273.29,75,0,0,0,0,0,0,1,0,1,0
48,83.02,3984.96,75,0,0,0,0,0,0,1,0,1,0
33,72.96,2407.68,75,0,0,0,0,0,0,1,0,0,1
22,77.15,1697.3,75,0,0,0,0,0,0,1,0,0,1
22,91.41,2011.02,75,0,0,0,0,0,0,1,0,0,1
25,92.25,2306.25,75,0,0,0,0,0,0,1,0,0,1
20,92.25,1845.0,75,0,0,0,0,0,0,1,0,0,1
42,59.36,2493.12,75,0,0,0,0,0,0,1,0,0,1
25,60.34,1508.5,75,0,0,0,0,0,0,1,0,0,1
23,100.0,2394.3,75,0,0,0,0,0,0,1,0,0,1
37,85.54,3164.98,75,0,0,0,0,0,0,1,0,1,0
37,90.57,3351.09,75,0,0,0,0,0,0,1,0,1,0
42,72.96,3064.32,75,0,0,0,0,0,0,1,0,1,0
51,76.31,3891.81,75,0,0,0,0,0,0,1,0,1,0
40,100.0,5448.8,76,1,0,0,0,0,0,0,0,1,0
43,100.0,5494.97,76,1,0,0,0,0,0,0,0,1,0
47,100.0,6336.07,76,1,0,0,0,0,0,0,0,1,0
23,100.0,2906.97,76,1,0,0,0,0,0,0,0,0,1
35,100.0,4767.7,76,1,0,0,0,0,0,0,0,1,0
34,100.0,3819.56,76,1,0,0,0,0,0,0,0,1,0
25,100.0,3861.75,76,1,0,0,0,0,0,0,0,1,0
45,100.0,6319.35,76,1,0,0,0,0,0,0,0,1,0
47,100.0,6996.42,76,1,0,0,0,0,0,0,0,1,0
49,100.0,6949.67,76,1,0,0,0,0,0,0,0,1,0
40,100.0,4550.0,76,1,0,0,0,0,0,0,0,1,0
29,100.0,4479.63,76,1,0,0,0,0,0,0,0,1,0
39,100.0,5148.0,76,1,0,0,0,0,0,0,0,1,0
24,100.0,2932.08,76,1,0,0,0,0,0,0,0,0,1
25,100.0,3159.75,76,1,0,0,0,0,0,0,0,1,0
36,100.0,4297.32,76,1,0,0,0,0,0,0,0,1,0
50,100.0,7723.5,76,1,0,0,0,0,0,0,1,0,0
45,100.0,5497.65,76,1,0,0,0,0,0,0,0,1,0
26,100.0,4052.88,76,1,0,0,0,0,0,0,0,1,0
21,100.0,3135.93,76,1,0,0,0,0,0,0,0,1,0
42,100.0,5013.54,76,1,0,0,0,0,0,0,0,1,0
32,100.0,5302.72,76,1,0,0,0,0,0,0,0,1,0
31,94.58,2931.98,76,1,0,0,0,0,0,0,0,0,1
33,53.27,1757.91,76,1,0,0,0,0,0,0,0,0,1
45,100.0,6763.05,76,1,0,0,0,0,0,0,0,1,0
76,100.0,11739.7,76,1,0,0,0,0,0,0,1,0,0
70,100.0,9240.0,76,1,0,0,0,0,0,0,1,0,0
50,64.83,3241.5,77,0,0,1,0,0,0,0,0,1,0
28,70.29,1968.12,77,0,0,1,0,0,0,0,0,0,1
50,81.89,4094.5,77,0,0,1,0,0,0,0,0,1,0
28,66.19,1853.32,77,0,0,1,0,0,0,0,0,0,1
44,77.11,3392.84,77,0,0,1,0,0,0,0,0,1,0
27,73.02,1971.54,77,0,0,1,0,0,0,0,0,0,1
30,72.33,2169.9,77,0,0,1,0,0,0,0,0,0,1
43,66.19,2846.17,77,0,0,1,0,0,0,0,0,0,1
29,69.6,2018.4,77,0,0,1,0,0,0,0,0,0,1
48,56.64,2718.72,77,0,0,1,0,0,0,0,0,0,1
33,60.05,1981.65,77,0,0,1,0,0,0,0,0,0,1
40,75.06,3002.4,77,0,0,1,0,0,0,0,0,1,0
48,61.42,2948.16,77,0,0,1,0,0,0,0,0,0,1
41,81.89,3357.49,77,0,0,1,0,0,0,0,0,1,0
21,55.96,1175.16,77,0,0,1,0,0,0,0,0,0,1
32,71.65,2292.8,77,0,0,1,0,0,0,0,0,0,1
43,76.43,3286.49,77,0,0,1,0,0,0,0,0,1,0
30,77.79,2333.7,77,0,0,1,0,0,0,0,0,0,1
35,76.43,2675.05,77,0,0,1,0,0,0,0,0,0,1
45,96.92,4361.4,77,0,0,1,0,0,0,0,0,1,0
34,59.37,2018.58,77,0,0,1,0,0,0,0,0,0,1
26,100.0,3710.98,77,0,0,1,0,0,0,0,0,1,0
39,73.0,2847.0,77,0,0,1,0,0,0,0,0,0,1
41,73.32,3006.12,77,0,0,1,0,0,0,0,0,1,0
41,68.24,2797.84,77,0,0,1,0,0,0,0,0,0,1
64,60.05,3843.2,77,0,0,1,0,0,0,0,0,1,0
18,75.06,1351.08,77,0,0,1,0,0,0,0,0,0,1
49,34.47,1689.03,78,0,0,0,0,0,0,1,0,0,1
48,34.47,1654.56,78,0,0,0,0,0,0,1,0,0,1
46,33.23,1528.58,78,0,0,0,0,0,0,1,0,0,1
26,38.98,1013.48,78,0,0,0,0,0,0,1,0,0,1
37,38.98,1442.26,78,0,0,0,0,0,0,1,0,0,1
35,33.23,1163.05,78,0,0,0,0,0,0,1,0,0,1
23,42.26,971.98,78,0,0,0,0,0,0,1,0,0,1
22,41.03,902.66,78,0,0,0,0,0,0,1,0,0,1
39,33.23,1295.97,78,0,0,0,0,0,0,1,0,0,1
44,34.88,1534.72,78,0,0,0,0,0,0,1,0,0,1
27,43.9,1185.3,78,0,0,0,0,0,0,1,0,0,1
46,36.93,1698.78,78,0,0,0,0,0,0,1,0,0,1
33,41.85,1381.05,78,0,0,0,0,0,0,1,0,0,1
33,40.62,1340.46,78,0,0,0,0,0,0,1,0,0,1
24,40.21,965.04,78,0,0,0,0,0,0,1,0,0,1
31,35.29,1093.99,78,0,0,0,0,0,0,1,0,0,1
41,77.24,3166.84,78,0,0,0,0,0,0,1,0,1,0
22,97.44,2143.68,78,0,0,0,0,0,0,1,0,0,1
46,37.34,1717.64,78,0,0,0,0,0,0,1,0,0,1
43,95.03,4086.29,78,0,0,0,0,0,0,1,0,1,0
15,36.93,553.95,78,0,0,0,0,0,0,1,0,0,1
15,43.49,652.35,78,0,0,0,0,0,0,1,0,0,1
26,100.0,2921.62,79,1,0,0,0,0,0,0,0,0,1
44,100.0,5568.64,79,1,0,0,0,0,0,0,0,1,0
20,96.99,1939.8,79,1,0,0,0,0,0,0,0,0,1
40,94.62,3784.8,79,1,0,0,0,0,0,0,0,1,0
23,100.0,2802.09,79,1,0,0,0,0,0,0,0,0,1
24,99.36,2384.64,79,1,0,0,0,0,0,0,0,0,1
29,100.0,2915.66,79,1,0,0,0,0,0,0,0,0,1
49,100.0,5795.72,79,1,0,0,0,0,0,0,0,1,0
34,100.0,3699.88,79,1,0,0,0,0,0,0,0,1,0
28,100.0,2980.6,79,1,0,0,0,0,0,0,0,0,1
37,100.0,5032.74,79,1,0,0,0,0,0,0,0,1,0
45,100.0,4737.15,79,1,0,0,0,0,0,0,0,1,0
46,100.0,6311.2,79,1,0,0,0,0,0,0,0,1,0
22,100.0,3070.54,79,1,0,0,0,0,0,0,0,1,0
39,100.0,4797.39,79,1,0,0,0,0,0,0,0,1,0
27,100.0,3832.38,79,1,0,0,0,0,0,0,0,1,0
36,100.0,4641.48,79,1,0,0,0,0,0,0,0,1,0
38,100.0,4000.26,79,1,0,0,0,0,0,0,0,1,0
44,100.0,5325.76,79,1,0,0,0,0,0,0,0,1,0
31,100.0,4618.69,79,1,0,0,0,0,0,0,0,1,0
23,100.0,3182.97,79,1,0,0,0,0,0,0,0,1,0
22,100.0,2603.04,79,1,0,0,0,0,0,0,0,0,1
28,50.32,1408.96,79,1,0,0,0,0,0,0,0,0,1
21,93.91,1972.11,79,1,0,0,0,0,0,0,0,0,1
37,100.0,5207.75,79,1,0,0,0,0,0,0,0,1,0
31,100.0,4253.2,79,1,0,0,0,0,0,0,0,1,0
25,100.0,2873.0,80,0,0,0,0,0,0,1,0,0,1
26,86.68,2253.68,80,0,0,0,0,0,0,1,0,0,1
34,100.0,3576.12,80,0,0,0,0,0,0,1,0,1,0
29,100.0,3276.13,80,0,0,0,0,0,0,1,0,1,0
20,90.57,1811.4,80,0,0,0,0,0,0,1,0,0,1
42,91.55,3845.1,80,0,0,0,0,0,0,1,0,1,0
22,100.0,2571.14,80,0,0,0,0,0,0,1,0,0,1
47,100.0,5035.11,80,0,0,0,0,0,0,1,0,1,0
20,100.0,2279.0,80,0,0,0,0,0,0,1,0,0,1
33,97.39,3213.87,80,0,0,0,0,0,0,1,0,1,0
39,90.57,3532.23,80,0,0,0,0,0,0,1,0,1,0
33,100.0,3406.59,80,0,0,0,0,0,0,1,0,1,0
40,86.68,3467.2,80,0,0,0,0,0,0,1,0,1,0
46,78.89,3628.94,80,0,0,0,0,0,0,1,0,1,0
48,97.39,4674.72,80,0,0,0,0,0,0,1,0,1,0
21,78.89,1656.69,80,0,0,0,0,0,0,1,0,0,1
45,100.0,5171.4,80,0,0,0,0,0,0,1,0,1,0
33,100.0,3342.57,80,0,0,0,0,0,0,1,0,1,0
44,100.0,4884.88,80,0,0,0,0,0,0,1,0,1,0
33,100.0,6267.69,80,0,0,0,0,0,0,1,0,1,0
39,100.0,4424.16,80,0,0,0,0,0,0,1,0,1,0
39,50.31,1962.09,80,0,0,0,0,0,0,1,0,0,1
41,100.0,6847.0,80,0,0,0,0,0,0,1,0,1,0
40,86.92,3476.8,80,0,0,0,0,0,0,1,0,1,0
33,100.0,4592.61,80,0,0,0,0,0,0,1,0,1,0
28,78.89,2208.92,80,0,0,0,0,0,0,1,0,0,1
26,63.76,1657.76,81,0,0,1,0,0,0,0,0,0,1
29,85.49,2479.21,81,0,0,1,0,0,0,0,0,0,1
46,77.52,3565.92,81,0,0,1,0,0,0,0,0,1,0
33,84.77,2797.41,81,0,0,1,0,0,0,0,0,0,1
48,78.25,3756.0,81,0,0,1,0,0,0,0,0,1,0
40,71.0,2840.0,81,0,0,1,0,0,0,0,0,0,1
23,74.62,1716.26,81,0,0,1,0,0,0,0,0,0,1
